pre,post,diff,pre_joint,post_joint,diff_joint
34.0158161234577,12.43417967966996,35.51761190959902,36.75184930799685,12.551554301777713,38.17360880847709
33.60850279410464,13.153303958460958,35.941892043929,36.91075618370689,13.264316646846984,39.06153302615303
34.850768960656055,10.091679142601707,35.965511454250176,37.33807158843507,10.538188368470346,38.4936584376046
32.557415220383234,11.549258763213953,33.75067585429506,35.055285180644695,11.675532924189438,36.18158579373852
34.69358853992209,9.260605393816368,35.57627751114505,38.390984724786,9.623218066315134,39.162788517319285
35.79984346792176,20.656043526286005,38.34150526607721,38.038164008635626,20.726910653640097,40.4531265979883
33.818339985197824,10.875095704905291,34.91863295903276,36.813265574040415,11.079818046839986,37.85797472407197
32.551944253536014,10.029343956912902,33.522481181934516,36.21664688535573,10.222515809729535,37.13897777335146
33.27814829650154,17.1010202717569,35.99557032259076,36.707584984850605,17.278397490151622,39.24352878102076
34.19157847089187,16.83306105651112,37.34907023510303,36.78373003299031,17.02814554637849,39.73935077996526
33.650781409158974,10.116433862703438,34.67493806787971,36.41832786522553,10.442487899694555,37.3809600237188
33.67277588520576,19.71953843639056,38.575206651011044,36.816767930597294,20.774132945265073,41.71219441562693
32.58553453169657,9.748157738532173,33.55174655985101,35.668501854175325,9.897437566333116,36.61090974502639
33.505830588745916,12.367515099093621,35.3624534362713,36.9286675615176,12.531292240656217,38.67274866372413
32.29733609417719,11.498460359442179,33.68070623727633,34.64814858220376,11.625286307090265,35.95660649588629
33.255325355605414,14.081161561346471,35.352356062041316,35.897726245366094,14.184914592654362,37.86331286194464
33.042695345009214,10.157917470922841,33.99949466824773,36.01166641758095,10.558703279791862,36.9367184215796
32.098677473636734,10.516681457539933,33.2984712030713,35.156107051844124,10.804958290930562,36.32762810329132
34.44429196575694,14.419593038149069,36.79075594845678,37.060623774211805,14.545147132736847,39.3270463699632
34.81167772858267,10.678308142830094,36.00245840069091,37.71632703425952,10.990721893786402,38.89014952621188
33.780778884301306,9.017816549452247,34.53805316794995,36.37369364048344,9.178981773798885,37.11154584266408
33.77165243249267,9.058347255150053,34.43115191057838,36.61074876475509,9.218803939722429,37.234902116808804
33.7696575386936,10.004774352754056,35.07010860175327,36.875893513698905,10.238597911270046,38.08152234810476
35.14031368229135,12.87801865891309,36.73598756102386,37.24166495725707,12.991383901011892,38.76524270331009
33.62678052677986,13.1163797511647,35.361638658751744,36.37235944627289,13.227702327347734,37.99664390954629
35.72271769382257,12.840686166719475,37.06557216696673,38.5110195147713,12.954378113840054,39.807271678821806
34.14972621724265,10.076302012673647,34.82037239262746,37.044486026274825,10.367752355962644,37.71716816998885
33.39806639602302,9.928995721225158,34.421552762511894,36.20506029828435,10.17603878501915,37.18048883205405
34.02123848011124,10.695239463735284,34.92603377481137,37.057284046472006,10.831474427371274,37.89814945409856
33.673606487612545,14.393014391244856,35.95789155687501,37.35523010445287,14.393014391244856,39.42678540649774
34.6696997884162,11.822544264501914,35.87510640797959,37.65006431609911,12.085168098710552,38.793512075333695
32.55893136301975,12.783963578483837,34.01415678510607,35.485086036782256,12.783963578483839,36.824858198474914
33.557247068973545,11.053993461991734,34.58541675553128,37.92077055572652,11.229674708800426,38.79130862348622
35.85192487120674,21.567755976192014,38.82551213325916,38.7430426363024,21.567755976192014,41.51003767954863
34.14207217780607,12.438711901369896,35.375158181796586,37.664780964872634,12.501340889734802,38.76585927174707
32.268460824510996,11.745690666773696,33.367820943296316,36.302241892391926,11.869536431814842,37.282209668786145
32.88215246809497,18.182328512807842,35.71575764489057,36.57443706188709,18.269168140781485,39.12700140565668
33.80715377826703,17.843494949925116,37.301113684121006,36.84065287875365,17.946125408016744,40.07018856712516
32.99991664355913,11.766701190113027,34.15610751993957,36.522633708674135,11.925849456121123,37.56706514394399
32.62397966871447,20.624975318726165,38.02611789087261,36.31772867717675,21.567598830124073,41.58218222904967
31.78273459575204,11.218042500129451,33.15448543358986,35.373498222803676,11.218042500129451,36.610955498331414
32.903858890984715,13.65505111279149,35.177155482843446,36.778332609841044,13.69691882516695,38.81283263118475
32.25590412283277,12.838703856394295,33.77773726744534,34.94974961959651,12.838703856394295,36.35900414752406
33.16938793043404,14.982278957984105,35.34128609969899,36.26471082235591,14.982278957984104,38.26130497683333
32.29407612529657,11.799211048051115,33.3042138931976,35.6409864525215,12.024625477614766,36.555879867770315
32.19890682859375,11.773691192332198,33.044034071856906,35.58237368011201,11.909393267401505,36.39686964811802
33.585372698699224,15.556309437161914,35.89088205826847,36.906480832606995,15.644870164761496,39.06691208981212
32.50194334162792,12.171098812473844,33.927363632213655,36.08066513121522,12.327719098526263,37.377225321660525
33.406661389717264,10.650160170686867,34.18251087515704,36.39204739481431,10.650160170686869,37.105527056079055
32.89033205426273,10.590520188964447,33.77145951254484,35.928516675508966,10.59052018896445,36.73684588352842
32.878584546279086,11.765380344292415,34.047234664776006,36.435160380600735,11.84165786116298,37.503915910324594
35.3194827367202,14.201260911708566,37.03400504275952,37.91494960757257,14.201260911708564,39.51702256575549
33.462194260565894,14.24981044897377,35.35021038749238,36.6259921907125,14.24981044897377,38.35860051751443
35.47841760298182,14.421361016386324,36.98079234308679,38.76827254001602,14.421361016386324,40.147725246243986
33.751213782931515,11.834625097497142,34.753191739653424,36.972712439939585,11.961776071224119,37.852572709703814
33.389596918663884,11.204057423709711,34.28117575245803,36.622203791876956,11.294468601564835,37.451011274578654
34.01233801505463,12.344355305932512,35.70625688895929,37.253892604014084,12.344355305932512,38.80657364315274
35.35783060426281,12.580459731735928,37.660797963253,38.64025866560592,12.827575848530904,40.833497919819955
32.647847260125424,13.580851641902948,35.532864745971175,36.17967257490851,13.580851641902948,38.80297996240223
34.71886544218984,11.40714288130688,36.61272927977047,39.324171331568564,11.577466532979747,41.038936728284334
35.570960394341206,22.032593923364136,39.48464966073293,38.911647927917386,22.032593923364136,42.51894495305855
34.153408417470914,13.114354562958859,36.42217816627772,38.35852348942095,13.173771892630983,40.39863545434827
32.023434844257636,12.459179392756123,34.28537464649883,36.680195026726885,12.576000835222775,38.682972041667306
32.67514586432146,18.536737236545704,36.355113451866956,37.00190309099118,18.621924223485074,40.293972031191124
33.37078323536082,18.401246170644164,37.54121635352751,36.971817921208945,18.500782841947736,40.77884699223491
33.03426993993703,12.467181053118576,35.19987907582827,36.86993422219746,12.617497048301455,38.83219084528929
33.11685511998614,21.028745224069016,39.18270928424688,37.36160100663861,21.954039220560556,43.17451934282184
32.44310345405967,12.228426105001443,34.830363036588786,36.32163707315737,12.228426105001443,38.46895562923319
33.24904704190554,13.219262825063838,35.59306700758784,37.462746846677156,13.262506326044841,39.56741974744513
32.53591338925861,13.743728340012384,35.15463696843567,35.99910657443683,13.743728340012384,38.38226822983273
33.48001296303908,15.098891387178446,36.661827378453516,37.19327411637811,15.098891387178446,40.08139167017908
