pre,post,diff,pre_joint,post_joint,diff_joint,pre_exc_enc,pre_inh_enc,post_exc_enc,post_inh_enc
36.92692325649553,30.37254286373028,44.50793036497843,44.63503220746098,30.820912616524463,51.36409839800267,13.350685998424318,5.207193465605047,13.350685998424318,5.207193465605047
36.61052723077862,29.27455781693806,43.546554375111576,44.86247373836619,29.739486039330824,50.787305241916755,13.19795508527118,5.214078829837098,13.19795508527118,5.214078829837098
35.48754477795131,35.879901444319955,47.029111551031356,42.912253207065184,36.26023472290846,53.06591112432044,13.078422540085374,5.218664102546507,13.078422540085374,5.218664102546507
33.6318005929798,31.86430624745378,43.74216593446503,39.02414857261601,32.874853979224966,48.687671257378575,13.030011363667754,5.176966229149349,13.030011363667754,5.176966229149349
34.74322078348675,29.607720147797206,44.12204021980136,40.78625525539828,30.111202644515878,49.359840107355275,13.086215501159316,5.004432530252431,13.086215501159316,5.004432530252431
34.687708847692235,29.89545649855514,43.12481279127419,40.50685634005916,30.386505495901556,48.205297535182154,13.334942789428714,5.07250910869663,13.334942789428714,5.07250910869663
34.980263581604035,31.020019736214042,44.142232245338015,42.33565919750552,31.459162718378437,50.26889214869439,13.169896289962475,5.274126342121816,13.169896289962475,5.274126342121816
35.745519846360054,32.70158093931148,46.12454975118222,42.099552530207475,33.16481905035781,51.43440394195226,13.156458201281476,5.062701242947999,13.156458201281476,5.062701242947999
37.374214377074736,32.650630766857084,45.600848808368866,47.02198143665763,33.06812640564835,53.98797772341341,13.21627546523767,5.005231394514765,13.21627546523767,5.005231394514765
36.67028754284828,34.36528644934532,45.66031669147675,45.59395441718685,34.79560279930509,53.380967969621146,13.094511305266886,5.1034833806592745,13.094511305266886,5.1034833806592745
38.0956491498836,31.767576516814586,44.74337942102826,47.96283336494175,32.19652484753553,53.64921282583155,13.052336178478239,5.11920136885346,13.052336178478239,5.11920136885346
33.675877736658016,31.308013253557853,43.29541253142256,39.64649533151774,31.76038584346289,48.40598749532315,13.3590066499216,5.184596698397871,13.3590066499216,5.184596698397871
35.29839817799003,32.10321089127221,43.856143224976535,42.76373055889459,32.52773345986163,50.36600634784466,13.395365744082977,5.058844711183353,13.395365744082977,5.058844711183353
36.078707653377506,30.089261480554526,44.49229697613984,43.64232047188664,30.68200393919787,51.09127430657754,13.251414746832188,5.047191110248842,13.251414746832188,5.047191110248842
34.84014936082242,34.919267031360974,45.027246913545135,41.20736106455307,35.92890420245631,50.521539267321856,13.259269545730858,5.10650962469467,13.259269545730858,5.10650962469467
34.822729106038516,31.156979388255774,42.52887027172892,42.51149285693145,31.988235058228085,49.3464098608355,13.315124775148407,5.105967634345986,13.315124775148407,5.105967634345986
35.96644595457737,35.18509039640809,46.177900108278735,44.96189250309809,35.68824675775043,53.83073409662655,13.195528491736232,5.2435980618835405,13.195528491736232,5.2435980618835405
37.17967354464673,33.561690240522786,45.8301436156043,44.098359233955925,33.99747682750795,51.877716824971166,13.210728936762248,5.072099786033978,13.210728936762248,5.072099786033978
33.84643317048581,32.83941052870424,44.60682127097727,39.907961091242456,33.254536207547304,49.606562753528756,13.175765484825114,5.020357101183609,13.175765484825114,5.020357101183609
33.39879551941103,30.056226178462353,41.941067004034075,40.771001867034435,30.509244936530127,48.25625220059451,13.20353092559168,5.114579769423183,13.20353092559168,5.114579769423183
