pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.9655555555555555,0.0344444444444445,1.0,0.9666666666666667,0.033333333333333326
1.0,0.7544444444444445,0.24555555555555553,1.0,0.7722222222222221,0.22777777777777786
1.0,0.8366666666666667,0.16333333333333333,1.0,0.8500000000000001,0.1499999999999999
1.0,0.7933333333333333,0.20666666666666667,1.0,0.7855555555555556,0.21444444444444444
1.0,0.7988888888888889,0.20111111111111113,1.0,0.8211111111111111,0.17888888888888888
1.0,0.7277777777777777,0.27222222222222225,1.0,0.7988888888888889,0.20111111111111113
1.0,0.7777777777777778,0.2222222222222222,1.0,0.7811111111111111,0.2188888888888889
1.0,0.8444444444444444,0.15555555555555556,1.0,0.8566666666666667,0.1433333333333333
1.0,0.5966666666666667,0.4033333333333333,1.0,0.6044444444444445,0.39555555555555555
1.0,0.7344444444444445,0.26555555555555554,1.0,0.7377777777777778,0.26222222222222225
1.0,0.9088888888888889,0.09111111111111114,1.0,0.8999999999999999,0.10000000000000009
1.0,0.7811111111111111,0.2188888888888889,1.0,0.7766666666666666,0.22333333333333338
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9122222222222223,0.08777777777777773,1.0,0.9444444444444444,0.05555555555555558
1.0,0.7111111111111111,0.28888888888888886,1.0,0.7155555555555555,0.2844444444444445
1.0,0.8922222222222222,0.10777777777777775,1.0,0.8977777777777778,0.10222222222222221
1.0,0.8055555555555556,0.19444444444444442,1.0,0.8033333333333333,0.19666666666666666
1.0,0.9555555555555555,0.04444444444444451,1.0,0.9533333333333334,0.046666666666666634
1.0,0.9455555555555555,0.05444444444444452,1.0,0.9411111111111111,0.05888888888888888
1.0,0.9488888888888889,0.05111111111111111,1.0,0.9433333333333334,0.05666666666666664
1.0,1.0,0.0,1.0,1.0,0.0
