pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.7133333333333334,0.2866666666666666,1.0,0.7255555555555555,0.2744444444444445
1.0,0.77,0.22999999999999998,1.0,0.9177777777777778,0.0822222222222222
1.0,0.768888888888889,0.23111111111111104,1.0,0.7833333333333333,0.21666666666666667
1.0,0.9377777777777778,0.06222222222222218,1.0,0.9355555555555555,0.06444444444444453
1.0,0.6788888888888889,0.3211111111111111,1.0,0.6788888888888889,0.3211111111111111
1.0,0.7666666666666666,0.2333333333333334,1.0,0.7633333333333333,0.2366666666666667
1.0,0.7811111111111111,0.2188888888888889,1.0,0.7833333333333333,0.21666666666666667
1.0,0.8977777777777778,0.10222222222222221,1.0,0.8955555555555555,0.10444444444444445
1.0,0.9422222222222223,0.057777777777777706,1.0,0.9611111111111111,0.03888888888888886
1.0,0.9611111111111111,0.03888888888888886,1.0,0.9611111111111111,0.03888888888888886
1.0,0.9622222222222222,0.0377777777777778,1.0,0.9611111111111111,0.03888888888888886
1.0,0.8288888888888888,0.1711111111111112,1.0,0.8288888888888888,0.1711111111111112
1.0,0.8988888888888888,0.10111111111111115,1.0,0.8977777777777778,0.10222222222222221
1.0,0.7988888888888889,0.20111111111111113,1.0,0.7911111111111111,0.2088888888888889
1.0,0.8733333333333333,0.1266666666666667,1.0,0.8788888888888888,0.12111111111111117
1.0,0.7155555555555555,0.2844444444444445,1.0,0.6966666666666667,0.30333333333333334
1.0,0.8111111111111111,0.18888888888888888,1.0,0.7966666666666666,0.20333333333333337
1.0,0.5377777777777778,0.4622222222222222,1.0,0.5233333333333333,0.4766666666666667
1.0,0.548888888888889,0.451111111111111,1.0,0.548888888888889,0.451111111111111
1.0,0.8577777777777778,0.14222222222222225,1.0,0.8622222222222222,0.13777777777777778
1.0,0.9088888888888889,0.09111111111111114,1.0,0.9133333333333333,0.08666666666666667
