pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.7177777777777778,0.28222222222222215,1.0,0.7077777777777778,0.29222222222222216
1.0,0.7166666666666667,0.2833333333333333,1.0,0.7222222222222222,0.2777777777777778
1.0,0.9099999999999999,0.09000000000000008,1.0,0.9099999999999999,0.09000000000000008
1.0,0.5900000000000001,0.4099999999999999,1.0,0.5900000000000001,0.4099999999999999
1.0,0.8022222222222222,0.19777777777777783,1.0,0.8122222222222222,0.18777777777777782
1.0,0.7144444444444444,0.28555555555555556,1.0,0.7144444444444444,0.28555555555555556
1.0,0.6377777777777778,0.3622222222222222,1.0,0.6388888888888888,0.36111111111111116
1.0,0.528888888888889,0.47111111111111104,1.0,0.5744444444444445,0.42555555555555546
1.0,0.508888888888889,0.49111111111111105,1.0,0.4866666666666667,0.5133333333333333
1.0,0.8944444444444444,0.10555555555555562,1.0,0.9244444444444444,0.0755555555555556
1.0,0.9033333333333333,0.09666666666666668,1.0,0.9033333333333333,0.09666666666666668
1.0,1.0,0.0,1.0,0.9955555555555555,0.004444444444444473
1.0,0.8433333333333333,0.15666666666666673,1.0,0.8344444444444444,0.16555555555555557
1.0,0.9022222222222223,0.09777777777777774,1.0,0.9022222222222223,0.09777777777777774
1.0,0.7611111111111111,0.23888888888888893,1.0,0.7666666666666666,0.2333333333333334
1.0,0.6966666666666667,0.30333333333333334,1.0,0.6966666666666667,0.30333333333333334
1.0,0.5566666666666666,0.44333333333333336,1.0,0.5355555555555556,0.46444444444444444
1.0,0.6033333333333333,0.3966666666666667,1.0,0.6033333333333333,0.3966666666666667
1.0,0.9044444444444445,0.0955555555555555,1.0,0.9055555555555556,0.09444444444444444
1.0,0.7822222222222222,0.21777777777777785,1.0,0.78,0.21999999999999997
1.0,0.7155555555555555,0.2844444444444445,1.0,0.7155555555555555,0.2844444444444445
