precision,recall,f1-score,support,status,source
1.0,1.0,1.0,268.0,on,1
1.0,1.0,1.0,221.5,on,2
1.0,1.0,1.0,243.33333333333334,on,3
1.0,1.0,1.0,249.75,on,4
