precision,recall,f1-score,support,status,source
1.0,1.0,1.0,270.0,on,1
1.0,1.0,1.0,225.0,on,2
1.0,1.0,1.0,237.66666666666666,on,3
0.9748743718592965,0.9620853080568721,0.9682926829268292,230.0,on,4
