precision,recall,f1-score,support,status,source
1.0,1.0,1.0,214.0,on,1
1.0,1.0,1.0,247.0,on,2
0.9906976744186046,0.9510204081632653,0.9695652173913043,243.66666666666666,on,3
0.9915439484583525,0.9745817245817245,0.9828993392926545,226.0,on,4
