precision,recall,f1-score,support,status,source
1.0,1.0,1.0,225.0,on,1
1.0,1.0,1.0,242.0,on,2
1.0,1.0,1.0,193.33333333333334,on,3
1.0,1.0,1.0,177.75,on,4
