precision,recall,f1-score,support,status,source
1.0,1.0,1.0,229.0,on,1
1.0,1.0,1.0,195.5,on,2
0.9986111111111112,0.9754521963824289,0.9866131191432396,226.33333333333334,on,3
0.9831096425489395,0.9526154150980781,0.966757478773772,234.5,on,4
