pre,post,diff,joint_pre,joint_post,joint_diff
0.99,0.7983333333333333,0.19166666666666665,0.99,0.7988888888888888,0.19111111111111123
0.9922222222222222,0.8983333333333334,0.0938888888888888,0.99,0.9061111111111111,0.0838888888888889
1.0,0.8272222222222223,0.1727777777777777,1.0,0.825,0.17500000000000004
1.0,0.8027777777777778,0.1972222222222222,1.0,0.8538888888888889,0.14611111111111108
1.0,0.8005555555555555,0.19944444444444454,1.0,0.7994444444444444,0.2005555555555556
1.0,0.975,0.025000000000000022,1.0,0.9794444444444445,0.02055555555555555
1.0,0.9616666666666667,0.03833333333333333,1.0,0.9588888888888889,0.0411111111111111
0.9461111111111111,0.8583333333333333,0.08777777777777784,0.9405555555555556,0.8533333333333333,0.08722222222222231
1.0,0.7205555555555556,0.2794444444444444,1.0,0.7222222222222223,0.2777777777777777
0.991111111111111,0.8294444444444444,0.16166666666666663,0.9916666666666667,0.83,0.16166666666666674
1.0,0.7872222222222223,0.21277777777777773,1.0,0.7766666666666666,0.22333333333333338
1.0,0.9538888888888889,0.0461111111111111,1.0,0.9577777777777778,0.04222222222222216
1.0,0.72,0.28,1.0,0.6972222222222222,0.3027777777777778
1.0,0.9816666666666667,0.018333333333333313,1.0,0.9805555555555556,0.019444444444444375
1.0,0.665,0.33499999999999996,1.0,0.655,0.345
0.9816666666666667,0.9427777777777777,0.03888888888888897,0.981111111111111,0.9427777777777777,0.03833333333333333
1.0,0.7716666666666667,0.22833333333333328,1.0,0.7677777777777777,0.23222222222222233
1.0,0.7861111111111111,0.2138888888888889,1.0,0.795,0.20499999999999996
1.0,0.8466666666666667,0.15333333333333332,1.0,0.845,0.15500000000000003
1.0,0.8694444444444445,0.13055555555555554,1.0,0.8738888888888889,0.12611111111111106
1.0,0.7949999999999999,0.20500000000000007,1.0,0.7994444444444445,0.2005555555555555
