pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.8744444444444445,0.12555555555555553,1.0,0.8777777777777778,0.12222222222222223
1.0,0.8883333333333334,0.11166666666666658,1.0,0.8877777777777778,0.11222222222222222
1.0,0.8911111111111111,0.10888888888888892,1.0,0.8905555555555555,0.10944444444444446
1.0,0.8788888888888889,0.12111111111111106,1.0,0.8750000000000001,0.12499999999999989
1.0,0.8111111111111111,0.18888888888888888,1.0,0.8111111111111111,0.18888888888888888
1.0,0.8427777777777777,0.15722222222222226,1.0,0.8416666666666667,0.15833333333333333
1.0,0.9533333333333334,0.046666666666666634,1.0,0.9533333333333334,0.046666666666666634
1.0,0.8694444444444445,0.13055555555555554,1.0,0.8716666666666667,0.1283333333333333
1.0,0.9233333333333333,0.07666666666666666,1.0,0.9199999999999999,0.08000000000000007
1.0,0.9227777777777778,0.07722222222222219,1.0,0.9227777777777778,0.07722222222222219
1.0,0.8483333333333333,0.15166666666666673,1.0,0.8466666666666666,0.15333333333333343
1.0,0.8272222222222222,0.1727777777777778,1.0,0.8283333333333334,0.17166666666666663
1.0,0.991111111111111,0.008888888888888946,1.0,0.991111111111111,0.008888888888888946
1.0,0.9377777777777778,0.06222222222222218,1.0,0.9372222222222222,0.06277777777777782
1.0,0.8722222222222222,0.12777777777777777,1.0,0.8777777777777778,0.12222222222222223
1.0,0.8372222222222223,0.1627777777777777,1.0,0.8744444444444444,0.12555555555555564
1.0,0.8861111111111111,0.11388888888888893,1.0,0.883888888888889,0.11611111111111105
1.0,0.991111111111111,0.008888888888888946,1.0,0.9905555555555555,0.009444444444444478
1.0,0.8955555555555555,0.10444444444444445,1.0,0.89,0.10999999999999999
1.0,0.8483333333333334,0.15166666666666662,1.0,0.8405555555555555,0.1594444444444445
1.0,0.8622222222222222,0.13777777777777778,1.0,0.8655555555555556,0.13444444444444437
