pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.9422222222222222,0.05777777777777782,1.0,0.9416666666666667,0.05833333333333335
1.0,0.8038888888888889,0.19611111111111112,1.0,0.7966666666666666,0.20333333333333337
1.0,0.9416666666666667,0.05833333333333335,1.0,0.9344444444444444,0.06555555555555559
1.0,0.9777777777777777,0.022222222222222254,1.0,0.9777777777777777,0.022222222222222254
0.9916666666666667,0.8738888888888888,0.11777777777777787,0.991111111111111,0.8766666666666666,0.11444444444444446
1.0,0.8916666666666667,0.10833333333333328,1.0,0.8916666666666667,0.10833333333333328
1.0,0.9961111111111112,0.0038888888888888307,1.0,0.9961111111111112,0.0038888888888888307
1.0,0.9177777777777778,0.0822222222222222,1.0,0.9155555555555555,0.08444444444444454
1.0,0.905,0.09499999999999997,1.0,0.9033333333333333,0.09666666666666668
1.0,0.9616666666666667,0.03833333333333333,1.0,0.9622222222222222,0.0377777777777778
1.0,0.8905555555555555,0.10944444444444446,1.0,0.8894444444444445,0.11055555555555552
1.0,0.8138888888888889,0.18611111111111112,1.0,0.82,0.18000000000000005
1.0,0.8983333333333334,0.10166666666666657,1.0,0.8983333333333334,0.10166666666666657
1.0,0.8472222222222222,0.1527777777777778,1.0,0.8416666666666667,0.15833333333333333
1.0,0.9299999999999999,0.07000000000000006,1.0,0.9299999999999999,0.07000000000000006
1.0,0.7750000000000001,0.22499999999999987,1.0,0.7761111111111111,0.22388888888888892
1.0,0.8555555555555556,0.14444444444444438,1.0,0.8566666666666667,0.1433333333333333
1.0,0.9716666666666667,0.02833333333333332,1.0,0.9694444444444444,0.030555555555555558
1.0,0.8288888888888889,0.1711111111111111,1.0,0.8233333333333333,0.17666666666666675
1.0,0.8166666666666667,0.18333333333333335,1.0,0.8466666666666667,0.15333333333333332
1.0,0.9244444444444444,0.0755555555555556,1.0,0.9211111111111111,0.0788888888888889
