precision,recall,f1-score,support,status,source
1.0,1.0,1.0,207.0,on,1
1.0,1.0,1.0,275.5,on,2
1.0,1.0,1.0,197.66666666666666,on,3
1.0,1.0,1.0,232.25,on,4
