precision,recall,f1-score,support,status,source
1.0,1.0,1.0,192.0,on,1
1.0,1.0,1.0,243.5,on,2
1.0,1.0,1.0,196.66666666666666,on,3
1.0,1.0,1.0,202.5,on,4
