precision,recall,f1-score,support,status,source
1.0,1.0,1.0,264.0,on,1
1.0,1.0,1.0,219.5,on,2
1.0,1.0,1.0,258.6666666666667,on,3
1.0,1.0,1.0,223.25,on,4
