precision,recall,f1-score,support,status,source
1.0,1.0,1.0,210.0,on,1
1.0,1.0,1.0,253.5,on,2
1.0,1.0,1.0,285.6666666666667,on,3
1.0,1.0,1.0,223.75,on,4
