precision,recall,f1-score,support,status,source
1.0,1.0,1.0,282.0,off,1
1.0,1.0,1.0,197.5,off,2
1.0,1.0,1.0,191.66666666666666,off,3
1.0,1.0,1.0,214.25,off,4
