pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.8138888888888889,0.18611111111111112,1.0,0.8105555555555556,0.18944444444444442
1.0,0.8083333333333333,0.19166666666666665,1.0,0.8083333333333333,0.19166666666666665
1.0,0.9427777777777778,0.057222222222222174,1.0,0.9588888888888889,0.0411111111111111
1.0,0.9927777777777778,0.007222222222222241,1.0,0.9916666666666667,0.008333333333333304
0.9888888888888889,0.8583333333333333,0.13055555555555565,0.9866666666666667,0.8583333333333334,0.1283333333333333
1.0,0.9494444444444444,0.050555555555555576,1.0,0.9555555555555555,0.04444444444444451
1.0,0.8744444444444445,0.12555555555555553,1.0,0.8755555555555555,0.12444444444444447
1.0,0.7183333333333333,0.28166666666666673,1.0,0.7149999999999999,0.28500000000000014
1.0,0.8411111111111111,0.15888888888888886,1.0,0.8372222222222223,0.1627777777777777
1.0,0.9577777777777778,0.04222222222222216,1.0,0.9622222222222222,0.0377777777777778
1.0,0.8427777777777777,0.15722222222222226,1.0,0.8433333333333334,0.15666666666666662
1.0,0.8355555555555555,0.1644444444444445,1.0,0.8316666666666667,0.16833333333333333
1.0,0.7933333333333333,0.20666666666666667,1.0,0.79,0.20999999999999996
1.0,0.9105555555555556,0.08944444444444444,1.0,0.9127777777777778,0.0872222222222222
1.0,0.9238888888888889,0.07611111111111113,1.0,0.9211111111111111,0.0788888888888889
1.0,0.835,0.16500000000000004,1.0,0.8372222222222222,0.1627777777777778
1.0,1.0,0.0,1.0,1.0,0.0
1.0,0.9133333333333333,0.08666666666666667,1.0,0.9122222222222223,0.08777777777777773
1.0,0.9783333333333333,0.021666666666666723,1.0,0.976111111111111,0.02388888888888896
1.0,0.845,0.15500000000000003,1.0,0.8433333333333334,0.15666666666666662
1.0,0.8494444444444444,0.15055555555555555,1.0,0.8472222222222223,0.15277777777777768
