pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.9111111111111111,0.0888888888888889,1.0,0.9111111111111111,0.0888888888888889
1.0,0.7811111111111111,0.2188888888888889,1.0,0.7883333333333333,0.21166666666666667
1.0,0.8316666666666667,0.16833333333333333,1.0,0.8316666666666667,0.16833333333333333
1.0,0.9972222222222222,0.002777777777777768,1.0,0.9955555555555555,0.004444444444444473
1.0,0.8194444444444445,0.18055555555555547,1.0,0.8200000000000001,0.17999999999999994
1.0,0.8583333333333334,0.1416666666666666,1.0,0.8805555555555555,0.11944444444444446
1.0,0.8755555555555555,0.12444444444444447,1.0,0.87,0.13
1.0,0.9055555555555556,0.09444444444444444,1.0,0.9155555555555556,0.08444444444444443
1.0,0.8733333333333333,0.1266666666666667,1.0,0.8694444444444445,0.13055555555555554
0.9922222222222222,0.8527777777777779,0.13944444444444437,0.9922222222222222,0.9061111111111111,0.08611111111111114
1.0,0.895,0.10499999999999998,1.0,0.9061111111111111,0.09388888888888891
1.0,0.8011111111111112,0.19888888888888878,1.0,0.8005555555555556,0.19944444444444442
1.0,0.8316666666666667,0.16833333333333333,1.0,0.8488888888888889,0.15111111111111108
1.0,0.9566666666666667,0.043333333333333335,1.0,0.9566666666666667,0.043333333333333335
1.0,0.8049999999999999,0.19500000000000006,1.0,0.8055555555555556,0.19444444444444442
1.0,0.7627777777777778,0.23722222222222222,1.0,0.7605555555555555,0.23944444444444446
1.0,0.8027777777777778,0.1972222222222222,1.0,0.8011111111111111,0.1988888888888889
1.0,0.9838888888888889,0.016111111111111076,1.0,0.985,0.015000000000000013
1.0,0.9861111111111112,0.01388888888888884,1.0,0.9866666666666667,0.013333333333333308
1.0,0.8383333333333333,0.16166666666666674,1.0,0.8433333333333333,0.15666666666666673
1.0,0.8783333333333333,0.1216666666666667,1.0,0.8827777777777778,0.11722222222222223
