pre_eig1,pre_eig2,pre_eig3,pre_joint_eig1,pre_joint_eig2,pre_joint_eig3,post_eig1,post_eig2,post_eig3,post_joint_eig1,post_joint_eig2,post_joint_eig3
29.39057613260863,24.86737798268207,13.033948738258411,31.9992604608002,28.555638959539777,16.500216748684526,21.299895115970916,9.230432840699324,0.45231055176482293,21.299895115970916,9.230432840699324,0.45231055176482293
44.02030948266858,15.044286120831384,7.472249514081586,50.360788734614474,18.069833927025655,11.663883493414867,9.097002365550843,5.241378923386022,0.5975086363889615,10.094192201779293,5.247522243068358,0.5975126978064391
37.17338657287458,15.245436068632456,11.4550858129799,39.418418922256876,21.249475459593803,18.83311190747468,22.113787465819748,4.717564724586008,1.045129673544374,23.287765889766792,4.720511140315055,1.6542782012929487
33.38738528912888,27.553478941345205,5.280977507414119,43.89632377082745,34.617309354199485,6.533311224358148,14.30221307922865,6.386237257690767,0.2725447420613948,15.598965890084752,7.223533311324221,0.7847724132956138
42.62712399222734,13.122193338402623,7.717964226991807,48.23042231987527,15.520573005815452,10.652504113312952,26.153040427345356,5.747751158858172,1.3284770052615735,28.159426233914317,5.748042823564054,1.32847706786865
39.12687209918001,10.585048894695728,9.3212471663782,45.49431741467354,15.683148175037886,10.82247925049006,15.174730757569208,5.844252251919787,1.1268960680814277,15.186662892694638,5.850245749702913,2.802416535397475
29.65639495502403,23.709323022668425,11.267488323811994,34.22169692383861,30.67127434655761,13.3512165422619,33.294495284148596,5.141236359821532,1.423522671341911,33.29587190842871,5.970169122209922,1.5792961764558489
27.680404191085273,25.11691506114615,20.729331333523795,34.6515036082452,30.96097875704004,25.075805222982563,27.45463381753859,7.330051219731837,0.9399584354855091,27.460619498567027,7.359435464993821,1.1591272049198436
32.14354386767161,15.571590261570059,15.398841780197426,37.31585881368011,21.180713868485753,19.416074610122216,20.219081180700044,6.1036310360265045,0.5033774275699321,21.223273288055328,6.683912281846102,0.7163622257494426
36.88736466595559,14.259017679737989,7.189266700780508,47.01708632267682,18.00321408546307,8.01082652315207,6.628138944825608,5.614280937395638,0.6144183539928805,6.664494240895931,5.635110907691912,1.076897050024665
28.672967902249376,13.82633205070722,11.896832595237733,30.547919455077576,19.411855312413437,15.01386510272868,34.21124517900062,6.492287431677553,1.2608919347908718,34.43465421124775,6.493758657809145,1.7376309236340888
28.051243382376217,19.002582664935165,7.725988582294469,33.76689362795822,22.50359166240201,10.934454938029983,16.100621121038067,5.692323901524799,1.1440659279996515,16.105477248629747,6.200192317857886,1.601159423324792
40.243668880959994,10.579270539566362,8.808481603718736,51.63562596619784,12.243983623457908,10.339553488530333,24.13632997303208,4.671701611743877,0.16513490284158677,24.437555760838766,5.102609432314721,1.0496951424407766
40.96121690264077,10.862446481570544,9.030402975256983,56.26136805898588,11.92888885466737,10.096214425860447,15.106461435260698,4.820080310370261,0.1152048690813359,15.106910698068946,4.847575168562645,1.078718484827381
33.74832651858195,11.83176058909023,9.196101408824038,38.17667975803211,16.46604963316211,11.909356372678616,14.085894232246044,4.931261247922861,0.9539547235399377,16.485914179549006,4.942885749069161,1.4011540647919327
30.5261741999604,21.596052198937873,13.094276469608364,34.6130147610249,25.81726153873588,16.075139437938834,15.119879105372966,5.800175268522143,0.7620960177705036,15.130338093894967,6.705684023918191,0.7680817126375905
29.434775843454485,23.446109035307828,17.829897096768974,33.50472610394409,27.17989641270896,25.165712726212096,22.297339347307865,6.585330670699463,0.7722923249155024,22.582744791144286,7.3327941630770175,0.9383460393791239
40.746780621042305,12.715131574552778,7.884283566754953,47.155055516444556,17.575218696931188,10.407737761497561,23.2098365783242,3.919162877851606,1.0699432894048482,23.263543489520803,3.924669434484049,2.9634547278783967
37.56871053009574,12.827392321414733,9.286507338157127,45.09919225947656,14.167965298616235,12.440264398064983,20.08386240123888,2.7782468917793772,0.20760391002761996,20.08772675950589,3.576620072053674,1.0136752402500744
35.190852746811984,13.402847209943053,11.708554940505302,37.71422587253689,21.257654353214743,15.822985642775018,21.607995023914256,6.495950935370347,1.667285363542388,22.392929571906425,6.496055499360643,1.6674092942972092
40.84987438434277,9.945698782962832,8.274688232956382,46.108940453523445,14.9181278202092,11.409383324880428,28.18817504754555,7.613962609233213,0.1704025969786197,28.50304513708269,7.615982199506445,0.7836286187707304
