pre_eig1,pre_eig2,pre_eig3,pre_joint_eig1,pre_joint_eig2,pre_joint_eig3,post_eig1,post_eig2,post_eig3,post_joint_eig1,post_joint_eig2,post_joint_eig3
37.159176388988634,2.455174658825373,1.0161110750229856,87.99390849175026,4.491719702657866,2.7706128594516013,35.29909979998352,2.9113261703491924,0.8529715012823348,36.89018885206029,3.456930704934774,2.2578778001981856
41.13712374581943,1.0418199600065661e-16,2.508331159569936e-30,95.63650458449702,0.4080421268573995,0.16614012698792,40.878499470795305,0.2586242750235802,9.63815279353055e-16,44.20789900569557,2.0974141847101513,0.27888155512115465
41.13712374581943,1.0418199600065661e-16,2.508331159569936e-30,92.39591617757318,0.2921094572597672,0.22880576808803008,37.710778583973486,2.9624178084782167,0.4120471615170464,38.964137219780504,4.693756190732278,1.7480692362708585
40.13441075989724,1.0025241058159866,0.0001888801062238507,95.95055400984805,1.0038432837246427,0.22219779730218148,38.2445719085679,1.8419487586961998,0.04725859694947506,40.722024100857894,1.842670860175429,1.486721451188089
17.2513349494316,9.140165665294539,4.008609148209829,31.587357871329857,26.8407634657775,9.021046064531479,25.09379958205913,1.9848665236959588,0.01163489758908942,26.500183197090426,2.527881710060574,1.8637182730972195
20.51145999666466,5.986084236057404,4.860348885160679,35.948654156745974,18.136299232189664,16.530830929828127,9.051774903994785,1.8846156478103762,0.10039874585357382,10.25952707866239,4.2394583209787084,1.8763237609935617
37.155445081788315,2.564728618862581,0.9976711610868225,87.93638843084373,2.5662466872660996,1.0023407651167977,36.34588661079041,1.7549538229381003,0.02624986727438109,40.70174258211085,2.4906109085076595,1.7511098073784481
18.679467498239035,12.13057651094132,3.946768910919448,48.33421556489323,28.921139376126195,7.872091973530829,22.197024372492283,0.8798987044305313,7.410927097188355e-16,24.760803426621862,2.2351824599510115,1.8514148049723484
28.647430383410793,7.175394720871344,4.029706584255345,65.30975038400767,14.28860691728539,8.994745617070112,28.428036033512345,1.9958181684946998,0.6724093813059485,30.73607622960662,2.5150771212249228,2.4720338760401606
28.329043978919035,7.386623786997266,2.6291711157928446,68.10506425766879,18.681154263587718,3.275468002630348,26.780930020498506,2.967672753718952,0.25729738750706865,29.141693574559692,3.7947159106788937,1.0984739672813428
28.35818305998834,9.073616668174482,2.075130782163562,70.91555981416678,19.673261929584847,3.893968159246591,27.386493886614154,3.5664599902115466,0.13304197598949957,30.463676686843694,4.14802320851145,1.2222802753227267
25.228122603984048,8.132212047781199,6.76587813140807,57.45742217052789,21.60999347471505,9.958759839786602,29.47320712155592,3.968724579920323,0.5921996474223138,32.48642170442328,4.58045111984731,1.188366950004988
38.13020549876497,1.4944248528717514,0.9710261454729198,91.83117272420323,3.1183571913370165,1.7723092081605099,36.28499441307439,1.8051668638170408,0.036929024111453775,39.80511734618679,3.9583273994431076,1.5101622903641059
24.15043067999718,16.450475978918178,0.2761804696057433,64.24457342380619,30.3880775402421,0.5808123375503922,25.083612040133467,4.2159480928405187e-16,1.0202889082242904e-16,28.606073149002444,2.6400018940440924,0.240229672927801
33.10995654071202,8.0271672051073,3.552713678800501e-15,84.04146470371938,13.155897214821653,0.4750316388775239,33.11036789297618,2.386679925926297e-16,2.1561416540409926e-16,38.546075307248266,1.1744538094914292,0.4132501474738734
34.177794581015156,5.039172949170876,1.9001253148659836,84.64165586610494,6.255544569744939,2.9292945712843745,29.555064695910403,4.034462315222545,0.48807946497487054,32.31353448234539,4.905919304997162,1.139197098491929
16.849726251493657,13.182492030809406,4.885510465909842,47.27401561863459,21.43227283963884,11.873640736945859,23.07692307692278,6.067781018458753e-16,2.0244637620685772e-16,28.44005046571354,2.368550417653587,0.1279466070695185
12.690102364825929,10.575264240224627,4.826952632592609,26.164581817334856,24.668608714563543,10.193730685214138,11.03678929765872,3.048598518272433e-16,3.048598518272433e-16,13.838361282812906,4.285644273673695,0.7702458361585753
40.137356679848004,0.9994893494762095,0.0002777164951963512,96.36646686577713,1.0262170854597528,0.4368655499583762,37.43297458523464,1.8558026701707673,0.8305192983833435,38.44904335992833,3.8948959594339443,1.7072865684091785
25.80530055744746,10.06095534783062,3.8863604821501343,46.591281045501155,34.587419931538605,6.77296880959056,10.051866132417036,2.871404928581854,0.1070635283927013,12.406321458363283,3.400293876250647,1.599347527461673
38.14254425260871,1.9886392941946403,0.9878491575292316,88.12301760717193,3.219549728854324,2.623911690470531,36.98330933458615,1.127569406345874,0.01621156007087065,40.02873356686875,2.0518432645987765,1.5525448438526932
