pre_eig1,pre_eig2,pre_eig3,pre_joint_eig1,pre_joint_eig2,pre_joint_eig3,post_eig1,post_eig2,post_eig3,post_joint_eig1,post_joint_eig2,post_joint_eig3
43.124744813100214,11.583335960675068,9.298041468973079,49.622944695178504,13.631688088521953,10.581502409324582,15.12076772583507,5.812503160885347,0.9670601858525605,15.12662905091208,6.629767283502281,1.0898388995646087
29.48843964693325,22.804508739946574,18.976462897313162,33.09190654288281,30.383163711978362,24.588809777435394,28.207346694514445,3.8172441833375954,1.318627351668707,28.377894144031746,4.860376673762514,2.6178728260579356
34.276602472220446,17.305463537790235,11.935008207230172,38.70437134890441,17.462095499731785,16.307078075491987,12.115962823917066,6.036373064374961,0.6987495181717436,12.174978956555126,6.036697592662327,1.9314667555759386
39.65036655087377,13.495499623560432,7.77560206475578,41.767346138687095,17.93377754502782,14.344940247262496,15.128994325929522,5.5562328517467865,1.0733593598090239,15.164057792364861,6.449183364864014,1.1226230960853438
41.459426899421615,17.025491504207057,7.594828941233723,47.60872093425787,21.014968122942477,10.605942284650787,18.136778561043727,7.352659941679231,0.34034607261330285,18.142395814294577,7.745755972807206,0.7835007232125728
34.55236133041856,9.777801365186042,7.596128353238752,40.26749478976666,13.208303858254718,8.781803868646838,16.080495728740757,3.2584162643309997,0.6795527470783501,16.154336992693437,3.2653118090530935,0.942852793842789
48.717198724804156,10.322240781821383,9.30044906293827,56.81584189360643,12.790502968961507,11.7542315853747,11.067199787590555,4.667175863539112,1.1841339919431306,12.071137227652919,5.142440470978118,1.1972225977045126
43.55506227430897,11.120917171558872,8.051523864360757,47.83065028262245,15.411126244453747,8.268185098266489,16.086867732675408,3.6470335240969654,0.30081815805283874,17.239811857005833,4.569776507230447,1.5230278425385824
43.44662551396373,17.14924683298677,8.889639051592685,47.38944874338404,18.455458454525008,11.101578008987314,17.827967490536192,4.426797979984602,0.7130129655683518,18.845382538666136,5.217708842111043,0.7620465894446359
39.971536033931464,10.967179184646124,7.331737711360443,48.56634578427836,12.69901974634558,11.024264293037474,10.211141930418624,5.429998488409425,0.34313536485022467,10.336122240938659,7.039206671328168,0.40108918679364525
43.29687723754127,14.265851177462336,7.229175458265937,49.603157586480755,18.511519623251314,8.961595413076285,21.594653272812764,6.4198916137317985,0.8979765132934897,21.729684101521535,6.422813391299909,0.9411649857149663
43.542053728947096,12.650521697018025,9.57099980349853,46.87757738225942,20.310124939387393,9.632809703256374,12.168139507251546,4.607804265292228,1.1446362067037532,13.171022298657071,4.6080604101426985,1.1732208773320743
46.55315721568049,9.708250612033453,6.070552235726176,54.44404999356328,15.993163179248555,6.553432959405878,12.149057116102902,7.522022682240604,1.1317103484036295,12.149057116102902,7.522022682240604,1.1317103484036295
47.99260443076375,9.206679012882542,5.657493223754745,58.327720936619194,9.914301477796524,6.460102366049087,24.146295531174317,6.64790168936901,0.19562868952655277,25.148676922675456,6.648864692276551,0.19562873995917454
31.391826968719272,26.456075828623625,15.262255678762068,36.03045086634611,32.158461850610834,20.37433739534566,33.14871557511348,5.594304811866965,0.2610243659823879,34.15188409156349,5.594480110230458,0.2610246748706121
36.520721253061055,25.332161916129976,8.349176319900105,39.338426787044874,30.793148703515115,13.673933575342522,11.154284310728148,6.646448967114244,1.0255532683636959,11.320696389305414,6.647405024383721,1.8432441180308898
32.297102438300705,12.9294726580182,11.539632257800001,36.875986570988275,17.59576937293058,12.420632851113554,22.511083342638308,4.481627277905089,0.9405734202123301,22.55775968293014,5.293989519059041,1.0359062991388743
36.43863948981611,11.774043221562948,9.478517625800619,40.90532597760457,13.5077831395396,11.125867318248726,17.130259456456418,4.7406181650688115,0.18574690263103927,17.207075180633616,5.0537755950842,1.419224276575117
37.846372563595914,15.027359257664031,8.620745512227451,40.0600217781357,25.41638492892576,9.65141221036956,13.778523921664167,6.285318417625592,0.8620727395829497,13.778523921664167,6.285318417625592,0.8620727395829497
43.04487130262732,14.638364742790637,6.680433017362516,48.38794051254504,21.021179875418753,7.4689065478006595,21.159224893682346,6.427249965697393,0.3513222878619916,21.159965441086797,6.427288015121951,1.0863806615075118
43.132207271507696,10.95168627090405,9.152822394237422,47.94365490974353,13.030541128816264,10.204600909740273,8.23609206537138,5.002136290599749,0.6994595688134005,8.278220055753245,5.553646626509702,1.967506783383937
