precision,recall,f1-score,support,status,source
0.5733333333333334,1.0,0.728813559322034,258.0,off,1
0.0,0.0,0.0,169.5,off,2
0.19925925925925925,0.3333333333333333,0.24942049142327305,224.0,off,3
0.42055555555555557,0.75,0.5354458701513042,242.0,off,4
