pre,post,diff,pre_joint,post_joint,diff_joint
10.881357209326522,3.549912198281829,11.258660755698058,29.704732271258592,6.175524078886621,30.039828812001673
11.541373839834769,3.9506943096502862,11.949089718268164,27.52344327701671,4.962283800801378,27.672844487052988
10.288947702718579,3.825673860312625,10.559163810494264,27.72966092858757,6.04420533176033,27.84393072184342
10.807018094530077,4.861283124921375,11.742173794746275,27.375693517595987,6.535585353512303,27.842564851886642
11.052764872409163,4.0994296277061135,11.378674074602893,28.99875525886953,5.550389524881008,29.061985834105293
10.946646328506548,5.187117507727227,11.725626277026075,27.39690698254213,5.8953458489228545,27.786579021780376
10.765766163897997,6.90334494357923,12.67429645590316,30.833572446353845,7.914919287749392,31.58732331028908
10.795684536456752,7.046356892980578,12.654655009711778,24.90498731989509,7.665799411163246,25.75771848006964
10.99424617140195,5.136118322612108,11.780002226709367,28.319223521017342,5.964388622551693,28.671010340270378
11.589275614123837,4.433538044191204,11.99995768065978,29.32875880131078,5.541728055587605,29.52394289820484
11.419123829454627,4.8702875087718995,12.125234698442654,26.972299531281617,6.793307911726845,27.216854785508087
10.569251099064793,4.6490584491903775,11.147144714144996,27.02646596727744,6.621186616746126,27.33420591080576
10.396111553108307,5.459272060775866,11.327739253291488,28.667890601756554,6.514935932590585,29.052137027771302
10.738259810357091,3.688233604473221,11.181231073723469,26.439802465785615,5.505780214968123,26.71686082609561
10.427202656054758,3.8617897561062198,10.778178089942951,26.98189522109689,5.390866648896515,27.1015392200143
10.694391726694082,4.649594754345429,11.451946232609705,28.029637857010748,6.4464857324743905,28.37563285930244
9.86440499688408,5.351499648928534,10.918511368892458,25.168074400109813,6.412410535718805,25.53519014621784
10.628948728768345,4.4030300676803895,11.024835593876132,29.150714990796356,5.382565444294895,29.328876981608282
11.739443562914406,3.5505208134525295,12.012871131439672,28.537618525565655,4.482406367095072,28.659503939403713
11.337391145242911,5.4663454664678035,12.212735706180267,27.96881138624232,7.071605407814096,28.143378727825855
11.774976804107864,2.647968260496965,11.993451241005669,31.361626654647228,5.504090119050798,31.567980711223825
11.087623997845235,2.4577530058976524,11.351528572616658,31.347171121430733,6.49647995598137,31.81268372126057
11.477295795116335,3.610146072562133,12.30338576107327,31.196515187535958,6.955905651457713,31.834704856041338
11.17684949790491,2.491265605491544,11.428450939323453,32.03375784966033,5.8715331950981895,32.50429988625582
11.69792956620859,4.038225982230414,12.171785711518071,31.116741060671778,6.198643469473226,31.497779425383257
11.226606439847028,6.249793739823505,12.689944299147419,33.74464150236612,8.385664206622506,34.560195988972644
11.632304792233112,6.086834741648542,12.876722902431423,29.669640647432036,7.773697334750818,30.320116490012087
10.97517329448823,4.402870765952039,11.657039519483527,31.295616056828912,6.696951371555098,31.833625718243788
12.064316265900002,3.3256593285522973,12.623193113935702,33.33210670802481,6.031707665414794,33.83269849094838
11.804105405125378,3.88888811852382,12.396797644700037,31.113742222979784,7.198595689609701,31.558220130213037
10.549683586215338,3.00202534514171,10.821751930639797,31.169132409601307,6.892618544284105,31.44727212050257
10.725735798491241,4.605149488764088,11.49690195777713,31.880009838436703,7.079393127973788,32.427835199418226
11.063341604650105,1.7332478662199464,11.197861825135211,30.287405517324547,6.163362120642997,30.57836968809612
10.213160077193967,2.0771377337474384,10.416815263185935,30.63597772163133,5.893402306403458,30.88526790084282
11.201030947811256,3.6086675878962193,11.837024878751738,32.10374949599644,7.016451749541104,32.665146361019374
10.42586349224868,4.2473085050503085,11.17388557562775,29.499142569183242,6.840303823481406,29.90989001249435
11.070587333403056,2.9644147519346946,11.271906563370086,32.78031851115737,6.053546697330417,33.00374170683114
11.8265725524702,2.835707251353119,12.14328508716909,32.276835098405705,5.638853685168454,32.54620699465108
11.272713898531151,4.6135326095161915,12.096463398166474,31.422469828315556,7.716288029917609,31.808535671511294
10.361470177318674,3.324052960844284,10.885168961463568,28.90820437446589,5.540218117559392,29.275893241505145
11.411098058704237,3.7465443067342843,12.001070381831614,28.695744043821797,5.733159422784521,28.948202747289365
12.218419666911142,2.2833116046550876,12.469187347827859,30.59165567753892,4.354966466195508,30.772037012106665
11.753131320934177,4.160613976403975,12.253029751427675,29.072794353824207,4.784652412438995,29.31905037702972
11.374825431581177,6.485833077032594,13.278162519988443,31.7018999973657,7.53701048539918,32.539345299283504
12.268174670997572,6.328954580729165,13.397094506027278,26.692199978135395,6.994263482755652,27.26784532553899
11.656470180339554,4.939033228292132,12.636918382898047,29.824317999618415,5.7739925423805945,30.336899162553273
12.15718558606198,3.473247694402779,12.61208548337407,31.1577878371736,4.782118801515797,31.38219848596953
12.39406077586955,4.2578820687272145,13.093823608848021,29.09537157498157,6.348985124329742,29.46971627312849
11.168588588109097,3.7444538215034657,11.705032183467917,29.248588740924706,5.999835214695662,29.535710166192597
11.216844069669547,4.505894370907986,11.989777798081187,30.04707456078995,5.717914242651154,30.356874311076943
11.364151140597848,2.4515825661292756,11.531686026267232,28.40438873817237,4.947140133548295,28.491107174058254
10.77540444534149,3.0534045610524863,11.163970703935787,28.60082865697736,4.606446962237698,28.67028406130924
11.464260239838115,4.0035722389793005,12.190171046688665,30.19051469007702,5.976433553920408,30.525585632117366
10.880260337824808,4.587563454587379,11.688418588333878,27.280281609236333,5.768615021677357,27.537051385978476
11.987477326169497,3.434219523309633,12.4083837874352,30.507848652644096,4.596729397282554,30.652434161321146
12.33380164187562,3.323754583023492,12.905539584705286,30.172861290502908,4.03499249290745,30.437525117534392
11.692191248461159,4.928568965923302,12.658873644573433,29.167138310705234,6.784413300458418,29.380130867913287
10.40060815574898,4.131676033177592,11.198410770838413,29.167852496945127,6.9845280573194115,29.688832707619675
11.115387171833596,3.200624391427941,11.556685939336079,30.902374022846434,6.072609006707607,31.20866755275102
11.19849222886261,4.301057642485156,11.767377132810696,29.748248341667484,6.08635323191885,30.099589551949887
10.090836065053011,6.260490056029407,11.719248385803112,32.189799038622624,8.174019495397491,32.96209401765163
11.621877187513052,6.40992584590789,12.873224757218205,27.236267198383384,7.926636584764221,28.06618381451064
10.929014156482927,4.839717260292531,12.0765509560513,30.014671437854222,6.726675733560705,30.59972822451501
