pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.9166666666666667,0.08333333333333326,1.0,0.9233333333333333,0.07666666666666666
1.0,0.6816666666666666,0.31833333333333336,1.0,0.6683333333333333,0.33166666666666667
1.0,0.9744444444444444,0.025555555555555554,1.0,0.9744444444444444,0.025555555555555554
1.0,0.9622222222222222,0.0377777777777778,1.0,0.9594444444444444,0.04055555555555557
1.0,0.9122222222222223,0.08777777777777773,1.0,0.9077777777777778,0.0922222222222222
1.0,0.7694444444444445,0.2305555555555555,1.0,0.7777777777777778,0.2222222222222222
1.0,0.7533333333333333,0.2466666666666667,1.0,0.7466666666666666,0.2533333333333334
1.0,0.8738888888888889,0.12611111111111106,1.0,0.8727777777777778,0.12722222222222224
1.0,0.8461111111111111,0.15388888888888885,1.0,0.8477777777777779,0.15222222222222215
1.0,0.741111111111111,0.25888888888888895,1.0,0.7544444444444445,0.24555555555555553
1.0,0.8694444444444445,0.13055555555555554,1.0,0.8755555555555556,0.12444444444444436
1.0,0.7744444444444445,0.2255555555555555,1.0,0.7733333333333333,0.22666666666666668
1.0,0.5616666666666666,0.43833333333333335,1.0,0.5488888888888889,0.45111111111111113
1.0,0.8655555555555555,0.13444444444444448,1.0,0.8644444444444443,0.13555555555555565
1.0,0.845,0.15500000000000003,1.0,0.845,0.15500000000000003
1.0,0.8038888888888889,0.19611111111111112,1.0,0.7955555555555556,0.20444444444444443
1.0,0.7972222222222223,0.20277777777777772,1.0,0.7955555555555556,0.20444444444444443
1.0,0.8427777777777777,0.15722222222222226,1.0,0.8461111111111111,0.15388888888888885
1.0,0.8861111111111111,0.11388888888888893,1.0,0.895,0.10499999999999998
1.0,0.89,0.10999999999999999,1.0,0.885,0.11499999999999999
1.0,0.8777777777777778,0.12222222222222223,1.0,0.8755555555555555,0.12444444444444447
