pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.9666666666666666,0.03333333333333344,1.0,0.9666666666666666,0.03333333333333344
1.0,0.8483333333333333,0.15166666666666673,1.0,0.8488888888888889,0.15111111111111108
1.0,0.9044444444444445,0.0955555555555555,1.0,0.905,0.09499999999999997
1.0,0.9238888888888889,0.07611111111111113,1.0,0.9227777777777778,0.07722222222222219
1.0,0.8233333333333334,0.17666666666666664,1.0,0.8266666666666667,0.17333333333333334
1.0,0.9061111111111111,0.09388888888888891,1.0,0.9,0.09999999999999998
1.0,0.9916666666666667,0.008333333333333304,1.0,0.99,0.010000000000000009
1.0,0.905,0.09499999999999997,1.0,0.9072222222222223,0.09277777777777774
1.0,0.9022222222222223,0.09777777777777774,1.0,0.9033333333333333,0.09666666666666668
1.0,0.9222222222222223,0.07777777777777772,1.0,0.9222222222222223,0.07777777777777772
1.0,0.8205555555555555,0.17944444444444452,1.0,0.8305555555555555,0.1694444444444445
1.0,0.9733333333333334,0.026666666666666616,1.0,0.9661111111111111,0.03388888888888886
1.0,0.9094444444444444,0.09055555555555561,1.0,0.9094444444444444,0.09055555555555561
1.0,0.8677777777777778,0.13222222222222224,1.0,0.8616666666666667,0.1383333333333333
1.0,0.7844444444444445,0.2155555555555555,1.0,0.7838888888888889,0.21611111111111114
1.0,0.935,0.06499999999999995,1.0,0.935,0.06499999999999995
1.0,0.92,0.07999999999999996,1.0,0.9222222222222223,0.07777777777777772
1.0,0.9205555555555556,0.07944444444444443,1.0,0.9244444444444444,0.0755555555555556
1.0,0.8966666666666667,0.10333333333333328,1.0,0.8900000000000001,0.10999999999999988
1.0,0.7094444444444444,0.29055555555555557,1.0,0.713888888888889,0.286111111111111
1.0,0.8594444444444445,0.14055555555555554,1.0,0.8594444444444445,0.14055555555555554
