pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.8761111111111111,0.12388888888888894,1.0,0.875,0.125
1.0,0.8894444444444445,0.11055555555555552,1.0,0.885,0.11499999999999999
1.0,0.9205555555555556,0.07944444444444443,1.0,0.9133333333333333,0.08666666666666667
1.0,0.975,0.025000000000000022,1.0,0.975,0.025000000000000022
1.0,0.8777777777777778,0.12222222222222223,1.0,0.895,0.10499999999999998
1.0,0.9183333333333333,0.08166666666666667,1.0,0.9094444444444445,0.0905555555555555
1.0,0.9777777777777779,0.022222222222222143,1.0,0.9777777777777779,0.022222222222222143
1.0,0.9233333333333333,0.07666666666666666,1.0,0.9216666666666667,0.07833333333333325
1.0,0.9666666666666667,0.033333333333333326,1.0,0.9655555555555555,0.0344444444444445
1.0,0.8705555555555555,0.12944444444444447,1.0,0.8761111111111111,0.12388888888888894
1.0,0.8244444444444444,0.17555555555555558,1.0,0.8272222222222223,0.1727777777777777
1.0,0.9283333333333333,0.07166666666666666,1.0,0.9305555555555556,0.06944444444444442
1.0,0.8655555555555554,0.1344444444444446,1.0,0.8633333333333333,0.13666666666666671
1.0,0.9433333333333334,0.05666666666666664,1.0,0.9427777777777778,0.057222222222222174
1.0,0.8933333333333334,0.10666666666666658,1.0,0.8916666666666667,0.10833333333333328
1.0,0.8644444444444445,0.13555555555555554,1.0,0.8672222222222222,0.13277777777777777
1.0,0.905,0.09499999999999997,1.0,0.905,0.09499999999999997
1.0,0.7972222222222223,0.20277777777777772,1.0,0.8172222222222223,0.1827777777777777
1.0,0.9783333333333333,0.021666666666666723,1.0,0.9783333333333333,0.021666666666666723
1.0,0.8422222222222222,0.1577777777777778,1.0,0.8355555555555556,0.1644444444444444
1.0,0.9555555555555555,0.04444444444444451,1.0,0.9527777777777777,0.047222222222222276
