pre,post,diff,pre_joint,post_joint,diff_joint,pre_exc_enc,pre_inh_enc,post_exc_enc,post_inh_enc
30.86353234729404,6.819114978180445,31.375638311423998,43.92675077679639,7.830727623552616,44.31737020860603,11.800586087691679,8.392988071476585,11.800586087691679,8.392988071476585
28.38758878192074,6.46840933381648,28.776973132279743,40.09505577836537,7.1497033774061896,40.3105769457303,11.12078391601265,8.091100894311422,11.12078391601265,8.091100894311422
30.373698918519704,8.34635150583672,31.01203447449744,42.79236646258559,9.355669426628944,43.21034816274108,11.024342354632951,8.39206451602221,11.024342354632951,8.39206451602221
31.595790298919475,6.642174122707473,31.94787015082673,44.47036167139548,7.426086733595235,44.640149240623906,11.818710751228142,7.971497601892026,11.818710751228142,7.971497601892026
28.227741559270974,7.2064008816234635,28.80261977785206,40.78442234833416,7.913339357820802,41.12037883822023,11.219634230401573,8.587664685453397,11.219634230401573,8.587664685453397
28.81922832897555,7.358966504180568,29.406286596654308,40.231328696382064,8.125293283367446,40.66820457683252,11.339001630691987,8.070615496092843,11.339001630691987,8.070615496092843
29.7840773452907,8.39928784887785,30.097359010765953,42.92723131623512,8.93534058199782,43.12304660170407,11.392883088901335,8.297596955191322,11.392883088901335,8.297596955191322
29.95493841124278,6.848170142402109,30.30576132900434,41.1660367199666,7.787801054017453,41.317541723119916,11.54033378417506,8.352419933716815,11.54033378417506,8.352419933716815
29.87883280849225,6.680264557851324,30.2333238959365,42.26484643478741,7.585274513652139,42.51855909664729,11.71421609054706,8.47094812230134,11.71421609054706,8.47094812230134
28.712464726358565,6.0886288280634995,29.148741218822465,41.174473354463515,7.6816771111831486,41.33729427159221,11.453298646057481,8.511892336249145,11.453298646057481,8.511892336249145
30.91917768571485,9.821572351244818,32.007593499382054,43.4303381239123,10.733750602085433,44.326787423819056,11.455123265464842,8.190543688425242,11.455123265464842,8.190543688425242
27.56697531152757,6.995146411884835,28.068105423299944,39.832831090179376,7.659809838387359,40.090027586305595,11.505906569692058,8.248576743218537,11.505906569692058,8.248576743218537
29.594702181761424,9.210570627896159,30.876511076966306,41.86510286596454,10.258751417301594,42.75845542617282,11.45318850262781,8.287583111791823,11.45318850262781,8.287583111791823
28.63369991057009,8.355878804807656,29.30228499823211,41.56456578771232,9.06196767418191,42.00826390315122,11.433767077976634,8.145672998722283,11.433767077976634,8.145672998722283
27.364244903027103,8.843087289454232,28.71122107372803,39.759448624656734,10.214030793655898,40.65456647125004,11.500178491519712,8.411221648260975,11.500178491519712,8.411221648260975
30.768651103480515,9.936540158597866,32.01949039512263,43.264035557293006,10.45454185034448,44.108373396837585,11.60062031901248,7.959800266259143,11.60062031901248,7.959800266259143
