pre,post,diff,joint_pre,joint_post,joint_diff
1.0,0.9166666666666666,0.08333333333333337,1.0,0.9194444444444444,0.0805555555555556
1.0,0.8761111111111111,0.12388888888888894,1.0,0.8738888888888889,0.12611111111111106
1.0,0.9083333333333333,0.09166666666666667,1.0,0.9066666666666667,0.09333333333333327
1.0,0.99,0.010000000000000009,1.0,0.99,0.010000000000000009
1.0,0.9483333333333334,0.05166666666666664,1.0,0.9483333333333334,0.05166666666666664
1.0,0.8122222222222222,0.18777777777777782,1.0,0.8077777777777778,0.19222222222222218
1.0,0.86,0.14,1.0,0.861111111111111,0.13888888888888895
1.0,0.9044444444444445,0.0955555555555555,1.0,0.9044444444444445,0.0955555555555555
0.99,0.9572222222222222,0.032777777777777795,0.9888888888888889,0.9550000000000001,0.03388888888888886
1.0,0.9072222222222222,0.09277777777777785,1.0,0.9083333333333334,0.09166666666666656
1.0,0.895,0.10499999999999998,1.0,0.883888888888889,0.11611111111111105
0.9916666666666667,0.9872222222222222,0.004444444444444473,0.9916666666666667,0.9872222222222222,0.004444444444444473
1.0,0.9450000000000001,0.05499999999999994,1.0,0.9450000000000001,0.05499999999999994
1.0,0.991111111111111,0.008888888888888946,1.0,0.9938888888888888,0.006111111111111178
1.0,0.8566666666666667,0.1433333333333333,1.0,0.8588888888888888,0.1411111111111112
1.0,0.9538888888888889,0.0461111111111111,1.0,0.9538888888888889,0.0461111111111111
1.0,0.9855555555555555,0.014444444444444482,1.0,0.9855555555555555,0.014444444444444482
1.0,0.9566666666666667,0.043333333333333335,1.0,0.9566666666666667,0.043333333333333335
1.0,0.9983333333333333,0.0016666666666667052,1.0,0.9983333333333333,0.0016666666666667052
1.0,0.7833333333333333,0.21666666666666667,1.0,0.7794444444444445,0.2205555555555555
1.0,0.9611111111111111,0.03888888888888886,1.0,0.9566666666666667,0.043333333333333335
