pre,post,diff,pre_joint,post_joint,diff_joint
38.27615078423436,10.676033761361351,39.45484873169535,44.74259396244407,11.051811908405682,45.73420176147012
36.64634439442077,12.336916144246636,38.20905240762893,42.88815171636729,12.66350463083674,44.297728793423374
36.83893302462851,10.388729982696129,37.79271359458266,42.630508988704605,10.774532947576883,43.477019057719644
38.19411782867983,17.1789039978739,41.225738130187786,43.67235836770351,17.533042758772147,46.40457225416471
35.18662645327092,13.521971816785669,37.090657559453646,40.610015966539116,13.991185557563595,42.310235313591285
38.661672842646226,14.718319413512228,40.14728919992529,44.75667799535239,14.993124288927284,46.06268051244485
36.314738070168666,10.518127654011657,37.6926913721064,42.32446141448067,11.18062349588017,43.58477447966592
37.11576988963414,12.690604825172555,38.971052183374475,44.94272056534856,13.119313962729642,46.53710081915068
36.85808397175349,10.226920212122822,38.07402534177595,43.48141706316588,10.946268584550053,44.53802276671772
37.42320150089907,12.785900730152319,38.65541742556373,43.15270696023762,13.202611859124037,44.32216730637827
37.707251966580834,10.502911571790417,38.82975324665431,44.47960830816326,11.544856088744927,45.40282971195127
37.357732925763266,11.089327959130488,38.5581173325278,43.87252755790836,11.622780771400569,44.988596352816565
37.857275067587594,13.013057582912545,39.25033977245475,45.756307116521846,13.323082122438786,46.96891239584626
37.51810628095507,12.02045958339515,38.972044729174286,44.876628753379045,12.525653530905295,46.091929186638644
36.44395987328519,11.970080388406934,37.67596289806708,42.94833652683486,12.306407846726623,43.991098141845825
40.726182117575995,12.238577283181824,42.13044363643188,47.24332048449355,13.231561599959536,48.56770128468255
38.03704834255377,12.449995130314127,39.647992246161245,44.5580278460669,12.773692822746906,45.95356761186254
37.06156584416866,11.962389383215065,38.602668800132534,43.65264496368665,12.345542622090191,44.96326337382671
35.717251873153614,13.693171983486181,37.44417024275595,41.61902857102353,13.988130988605345,43.11529942664108
38.305538291021456,10.366341173611783,39.34852464047379,44.03555604033349,10.762012048777391,44.97607902287506
36.80018374172512,9.873790028975899,37.64903212525581,43.29365811947414,9.873790028975899,44.01746164773388
36.29220082062938,6.927784236998898,36.583839062219624,42.21808506357625,6.927784236998898,42.46904927780765
36.907012503904184,15.002645699241715,39.01752257978156,42.587028370546896,15.139596236514706,44.39440668544933
34.224711607506684,11.256622855024704,35.1018381272472,39.98163568126724,11.465437628256689,40.80300423893683
37.0131411922662,12.082069845854276,37.67456423374956,43.50700709524839,12.082069845854274,44.071077087703245
36.18336817879944,6.075762891529768,36.5746004801861,42.93511587443499,6.566991513591503,43.246117329843685
36.319266575023015,9.451385630425902,37.012781058110996,44.22206808732719,9.603582080346426,44.83129744184144
36.49202230653814,5.733868336801575,36.660113521195306,43.17994928252197,6.320070839690524,43.405824681438254
