precision,recall,f1-score,support,status,source
1.0,1.0,1.0,41.0,off,1
1.0,1.0,1.0,75.0,off,2
1.0,1.0,1.0,98.33333333333333,off,3
1.0,1.0,1.0,57.25,off,4
1.0,1.0,1.0,67.8,off,5
1.0,1.0,1.0,73.83333333333333,off,6
1.0,1.0,1.0,74.42857142857143,off,7
1.0,1.0,1.0,68.375,off,8
