precision,recall,f1-score,support,status,source
1.0,1.0,1.0,89.0,off,1
1.0,1.0,1.0,65.5,off,2
1.0,1.0,1.0,72.66666666666667,off,3
1.0,1.0,1.0,71.75,off,4
1.0,1.0,1.0,80.2,off,5
1.0,1.0,1.0,65.16666666666667,off,6
1.0,1.0,1.0,62.0,off,7
1.0,1.0,1.0,64.625,off,8
