precision,recall,f1-score,support,status,source
1.0,1.0,1.0,80.0,off,1
1.0,1.0,1.0,74.5,off,2
1.0,1.0,1.0,71.33333333333333,off,3
1.0,1.0,1.0,71.75,off,4
1.0,1.0,1.0,76.0,off,5
1.0,1.0,1.0,88.16666666666667,off,6
1.0,1.0,1.0,82.14285714285714,off,7
1.0,1.0,1.0,64.625,off,8
