precision,recall,f1-score,support,status,source
1.0,1.0,1.0,61.0,on,1
1.0,1.0,1.0,84.5,on,2
1.0,1.0,1.0,77.33333333333333,on,3
1.0,1.0,1.0,78.25,on,4
1.0,1.0,1.0,69.8,on,5
1.0,1.0,1.0,84.83333333333333,on,6
1.0,1.0,1.0,88.0,on,7
1.0,1.0,1.0,85.375,on,8
