precision,recall,f1-score,support,status,source
1.0,1.0,1.0,32.0,on,1
1.0,1.0,1.0,98.0,on,2
1.0,1.0,1.0,71.33333333333333,on,3
1.0,1.0,1.0,71.5,on,4
1.0,1.0,1.0,58.6,on,5
1.0,1.0,1.0,75.0,on,6
1.0,1.0,1.0,76.71428571428571,on,7
1.0,1.0,1.0,71.75,on,8
