precision,recall,f1-score,support,status,source
1.0,1.0,1.0,23.0,on,1
1.0,1.0,1.0,102.5,on,2
1.0,1.0,1.0,54.333333333333336,on,3
1.0,1.0,1.0,77.0,on,4
1.0,1.0,1.0,85.0,on,5
1.0,1.0,1.0,81.66666666666667,on,6
1.0,1.0,1.0,70.0,on,7
1.0,1.0,1.0,83.125,on,8
