precision,recall,f1-score,support,status,source
1.0,1.0,1.0,225.0,off,1
1.0,1.0,1.0,227.0,off,2
1.0,1.0,1.0,240.66666666666666,off,3
1.0,1.0,1.0,195.5,off,4
