precision,recall,f1-score,support,status,source
1.0,1.0,1.0,245.0,on,1
1.0,1.0,1.0,220.0,on,2
1.0,1.0,1.0,248.66666666666666,on,3
1.0,1.0,1.0,222.75,on,4
