precision,recall,f1-score,support,status,source
1.0,1.0,1.0,114.0,on,1
1.0,1.0,1.0,235.5,on,2
1.0,1.0,1.0,232.66666666666666,on,3
1.0,1.0,1.0,212.75,on,4
