precision,recall,f1-score,support,status,source
1.0,1.0,1.0,192.0,on,1
1.0,1.0,1.0,169.0,on,2
0.9761904761904763,0.9826388888888888,0.9793814432989691,224.0,on,3
1.0,1.0,1.0,227.25,on,4
