precision,recall,f1-score,support,status,source
1.0,1.0,1.0,199.0,off,1
1.0,1.0,1.0,283.0,off,2
1.0,1.0,1.0,239.66666666666666,off,3
1.0,1.0,1.0,219.0,off,4
