precision,recall,f1-score,support,status,source
1.0,1.0,1.0,224.0,on,1
1.0,1.0,1.0,237.0,on,2
1.0,1.0,1.0,228.66666666666666,on,3
1.0,1.0,1.0,213.5,on,4
