precision,recall,f1-score,support,status,source
1.0,1.0,1.0,205.0,off,1
1.0,1.0,1.0,230.0,off,2
1.0,1.0,1.0,201.33333333333334,off,3
1.0,1.0,1.0,227.25,off,4
