pre,post,diff
1.0,0.9633333333333334,0.036666666666666625
1.0,0.8405555555555556,0.1594444444444444
1.0,0.91,0.08999999999999997
1.0,0.9716666666666667,0.02833333333333332
1.0,0.8983333333333332,0.1016666666666668
1.0,0.7288888888888889,0.2711111111111111
1.0,0.9744444444444444,0.025555555555555554
1.0,0.8788888888888888,0.12111111111111117
1.0,0.9605555555555556,0.03944444444444439
1.0,0.7516666666666667,0.2483333333333333
1.0,0.9277777777777778,0.07222222222222219
1.0,0.7366666666666668,0.2633333333333332
1.0,0.846111111111111,0.15388888888888896
1.0,0.953888888888889,0.04611111111111099
1.0,0.7888888888888889,0.21111111111111114
1.0,0.9233333333333333,0.07666666666666666
1.0,0.9955555555555555,0.004444444444444473
1.0,0.835,0.16500000000000004
1.0,0.883888888888889,0.11611111111111105
1.0,0.8088888888888888,0.19111111111111123
1.0,0.8622222222222222,0.13777777777777778
