pre,post,diff
1.0,0.7166666666666667,0.2833333333333333
1.0,0.8266666666666667,0.17333333333333334
1.0,0.7905555555555557,0.20944444444444432
1.0,0.8133333333333332,0.18666666666666676
1.0,0.7544444444444445,0.24555555555555553
1.0,0.7077777777777778,0.29222222222222216
1.0,0.8016666666666667,0.19833333333333325
1.0,0.6883333333333334,0.31166666666666665
1.0,0.605,0.395
1.0,0.805,0.19499999999999995
1.0,0.7544444444444445,0.24555555555555553
1.0,0.8766666666666666,0.1233333333333334
1.0,0.7566666666666667,0.2433333333333333
1.0,0.8544444444444446,0.14555555555555544
1.0,0.711111111111111,0.288888888888889
1.0,0.7588888888888888,0.24111111111111116
1.0,0.8255555555555555,0.1744444444444445
1.0,0.7494444444444444,0.25055555555555564
1.0,0.615,0.385
1.0,0.7083333333333334,0.29166666666666663
1.0,0.7466666666666667,0.2533333333333333
