pre,post,diff
1.0,0.9422222222222223,0.057777777777777706
1.0,0.8588888888888889,0.14111111111111108
1.0,0.9994444444444445,0.0005555555555555314
1.0,0.8877777777777778,0.11222222222222222
1.0,0.8238888888888889,0.1761111111111111
1.0,0.855,0.14500000000000002
1.0,0.9222222222222223,0.07777777777777772
1.0,0.9400000000000001,0.05999999999999994
1.0,0.9388888888888889,0.061111111111111116
1.0,0.9216666666666666,0.07833333333333337
1.0,0.8772222222222222,0.12277777777777776
1.0,0.9211111111111112,0.07888888888888879
1.0,0.7861111111111112,0.2138888888888888
1.0,1.0,0.0
1.0,0.9216666666666666,0.07833333333333337
1.0,0.7944444444444445,0.2055555555555555
1.0,0.9688888888888888,0.0311111111111112
1.0,0.9838888888888889,0.016111111111111076
1.0,0.9233333333333333,0.07666666666666666
1.0,0.9211111111111112,0.07888888888888879
1.0,0.7538888888888889,0.24611111111111106
