pre,post,diff
1.0,0.6377777777777778,0.3622222222222222
1.0,0.7288888888888889,0.2711111111111111
1.0,0.6933333333333334,0.30666666666666664
1.0,0.8300000000000001,0.16999999999999993
1.0,0.6277777777777778,0.37222222222222223
1.0,0.7366666666666667,0.2633333333333333
1.0,0.8422222222222222,0.1577777777777778
1.0,0.5438888888888889,0.45611111111111113
1.0,0.6844444444444444,0.3155555555555556
1.0,0.6705555555555556,0.32944444444444443
1.0,0.7888888888888889,0.21111111111111114
1.0,0.803888888888889,0.19611111111111101
1.0,0.6872222222222222,0.3127777777777778
1.0,0.7011111111111111,0.29888888888888887
1.0,0.7,0.30000000000000004
1.0,0.8,0.19999999999999996
1.0,0.7988888888888888,0.20111111111111124
1.0,0.6088888888888888,0.3911111111111112
1.0,0.8322222222222222,0.1677777777777778
1.0,0.8150000000000001,0.18499999999999994
1.0,0.7244444444444444,0.27555555555555555
