pre,post,diff
1.0,0.9766666666666667,0.023333333333333317
1.0,0.9872222222222222,0.012777777777777777
1.0,0.8361111111111111,0.16388888888888886
1.0,0.99,0.010000000000000009
1.0,0.8911111111111111,0.10888888888888892
1.0,0.9661111111111111,0.03388888888888886
1.0,0.8366666666666667,0.16333333333333333
1.0,0.9127777777777778,0.0872222222222222
1.0,0.8694444444444445,0.13055555555555554
1.0,0.9366666666666666,0.06333333333333335
1.0,0.9516666666666667,0.04833333333333334
1.0,0.9644444444444444,0.03555555555555556
1.0,0.8666666666666667,0.1333333333333333
1.0,0.9855555555555555,0.014444444444444482
1.0,0.8961111111111111,0.10388888888888892
1.0,0.8416666666666667,0.15833333333333333
1.0,0.8705555555555555,0.12944444444444447
1.0,0.9627777777777777,0.03722222222222227
1.0,0.9066666666666667,0.09333333333333327
1.0,0.8222222222222222,0.1777777777777778
1.0,0.7816666666666667,0.21833333333333327
