pre,post,diff
1.0,0.9677777777777777,0.03222222222222226
1.0,0.9688888888888889,0.03111111111111109
1.0,0.8316666666666666,0.16833333333333345
1.0,0.8977777777777778,0.10222222222222221
1.0,0.9961111111111112,0.0038888888888888307
1.0,0.7877777777777778,0.2122222222222222
1.0,0.94,0.06000000000000005
1.0,0.8972222222222223,0.10277777777777775
1.0,0.9377777777777778,0.06222222222222218
1.0,0.9827777777777778,0.01722222222222225
1.0,0.9155555555555557,0.08444444444444432
1.0,0.8705555555555555,0.12944444444444447
1.0,0.9600000000000001,0.039999999999999925
1.0,0.9805555555555555,0.019444444444444486
1.0,0.92,0.07999999999999996
1.0,0.9022222222222223,0.09777777777777774
1.0,0.9111111111111111,0.0888888888888889
1.0,0.9088888888888889,0.09111111111111114
1.0,0.9222222222222223,0.07777777777777772
1.0,0.9194444444444444,0.0805555555555556
1.0,0.9788888888888889,0.02111111111111108
