pre,post,diff
1.0,0.7838888888888889,0.21611111111111114
1.0,0.7672222222222222,0.23277777777777775
1.0,0.6683333333333334,0.33166666666666655
1.0,0.7944444444444445,0.2055555555555555
1.0,0.8066666666666666,0.19333333333333336
1.0,0.7405555555555555,0.2594444444444445
1.0,0.6216666666666666,0.3783333333333334
0.9838888888888889,0.5972222222222222,0.3866666666666667
0.9961111111111112,0.8377777777777777,0.15833333333333344
1.0,0.8116666666666668,0.18833333333333324
1.0,0.7855555555555556,0.21444444444444444
0.9988888888888889,0.6955555555555555,0.30333333333333345
1.0,0.7272222222222222,0.2727777777777778
1.0,0.5494444444444444,0.4505555555555556
1.0,0.7066666666666668,0.2933333333333332
1.0,0.8627777777777778,0.13722222222222225
1.0,0.7883333333333333,0.21166666666666667
1.0,0.6033333333333333,0.3966666666666667
1.0,0.595,0.405
1.0,0.73,0.27
1.0,0.5555555555555556,0.4444444444444444
