pre,post,diff
1.0,0.8894444444444445,0.11055555555555552
1.0,0.9327777777777777,0.0672222222222223
1.0,0.8005555555555556,0.19944444444444442
1.0,0.8227777777777777,0.17722222222222228
1.0,0.9655555555555555,0.0344444444444445
1.0,0.7688888888888888,0.23111111111111116
1.0,0.8316666666666667,0.16833333333333333
1.0,0.7744444444444444,0.22555555555555562
1.0,0.8738888888888888,0.12611111111111117
1.0,0.9577777777777778,0.04222222222222216
1.0,0.7716666666666666,0.2283333333333334
1.0,0.7655555555555557,0.23444444444444434
1.0,0.775,0.22499999999999998
1.0,0.9011111111111111,0.09888888888888892
1.0,0.9072222222222222,0.09277777777777785
1.0,0.8455555555555556,0.15444444444444438
1.0,0.8088888888888889,0.19111111111111112
1.0,0.9016666666666667,0.09833333333333327
1.0,0.8361111111111111,0.16388888888888886
1.0,0.73,0.27
1.0,0.9027777777777777,0.09722222222222232
