pre,post,diff
1.0,0.7722222222222221,0.22777777777777786
1.0,0.5911111111111111,0.40888888888888886
1.0,0.6994444444444444,0.3005555555555556
1.0,0.6866666666666666,0.31333333333333335
1.0,0.7811111111111111,0.2188888888888889
1.0,0.66,0.33999999999999997
1.0,0.8288888888888889,0.1711111111111111
1.0,0.6922222222222223,0.3077777777777777
1.0,0.6272222222222222,0.37277777777777776
1.0,0.8022222222222222,0.19777777777777783
1.0,0.8394444444444443,0.16055555555555567
1.0,0.8244444444444445,0.17555555555555546
1.0,0.5611111111111111,0.4388888888888889
1.0,0.7633333333333334,0.23666666666666658
1.0,0.7161111111111111,0.28388888888888886
1.0,0.6688888888888889,0.33111111111111113
1.0,0.61,0.39
1.0,0.6911111111111112,0.30888888888888877
1.0,0.8533333333333333,0.14666666666666672
1.0,0.6638888888888889,0.33611111111111114
1.0,0.8433333333333333,0.15666666666666673
