pre,post,diff
1.0,0.9244444444444444,0.0755555555555556
1.0,0.8422222222222222,0.1577777777777778
1.0,0.8833333333333333,0.1166666666666667
1.0,0.9905555555555555,0.009444444444444478
1.0,0.7849999999999999,0.21500000000000008
1.0,0.9338888888888889,0.06611111111111112
1.0,0.8377777777777777,0.16222222222222227
1.0,0.9161111111111111,0.0838888888888889
1.0,0.8927777777777778,0.10722222222222222
1.0,0.9222222222222223,0.07777777777777772
1.0,0.9233333333333332,0.07666666666666677
1.0,0.8888888888888888,0.11111111111111116
1.0,0.8944444444444444,0.10555555555555562
1.0,0.765,0.235
1.0,0.7283333333333334,0.2716666666666666
1.0,0.7438888888888888,0.2561111111111112
1.0,0.95,0.050000000000000044
1.0,0.9255555555555556,0.07444444444444442
1.0,0.8138888888888889,0.18611111111111112
1.0,0.8638888888888888,0.13611111111111118
1.0,0.8072222222222223,0.19277777777777771
