pre,post,diff
1.0,0.7966666666666667,0.20333333333333325
1.0,0.78,0.21999999999999997
1.0,0.7061111111111111,0.29388888888888887
1.0,0.7377777777777779,0.26222222222222213
1.0,0.8677777777777778,0.13222222222222224
1.0,0.8899999999999999,0.1100000000000001
1.0,0.5922222222222222,0.4077777777777778
1.0,0.8694444444444445,0.13055555555555554
1.0,0.7555555555555555,0.24444444444444446
1.0,0.8261111111111111,0.17388888888888887
1.0,0.7683333333333333,0.2316666666666667
1.0,0.8088888888888889,0.19111111111111112
1.0,0.6394444444444445,0.3605555555555555
1.0,0.8733333333333333,0.1266666666666667
1.0,0.72,0.28
1.0,0.7694444444444445,0.2305555555555555
1.0,0.736111111111111,0.26388888888888895
1.0,0.9283333333333333,0.07166666666666666
1.0,0.8977777777777778,0.10222222222222221
1.0,0.8361111111111111,0.16388888888888886
1.0,0.895,0.10499999999999998
