pre,post,diff
1.0,0.8816666666666666,0.1183333333333334
1.0,0.8844444444444445,0.11555555555555552
1.0,0.8216666666666665,0.17833333333333345
1.0,0.6822222222222223,0.3177777777777777
1.0,0.8211111111111111,0.17888888888888888
1.0,0.7933333333333333,0.20666666666666667
1.0,0.8266666666666667,0.17333333333333334
1.0,0.8494444444444444,0.15055555555555555
1.0,0.685,0.31499999999999995
1.0,0.8772222222222222,0.12277777777777776
1.0,0.8827777777777778,0.11722222222222223
1.0,0.7272222222222222,0.2727777777777778
1.0,0.8538888888888889,0.14611111111111108
1.0,0.7911111111111111,0.2088888888888889
1.0,0.9155555555555556,0.08444444444444443
1.0,0.7666666666666666,0.2333333333333334
1.0,0.86,0.14
1.0,0.6788888888888889,0.3211111111111111
1.0,0.9433333333333334,0.05666666666666664
1.0,0.8861111111111111,0.11388888888888893
1.0,0.706111111111111,0.293888888888889
