pre,post,diff
1.0,0.5850000000000001,0.4149999999999999
1.0,0.8883333333333333,0.11166666666666669
1.0,0.9716666666666667,0.02833333333333332
1.0,0.9555555555555555,0.04444444444444451
1.0,0.8461111111111111,0.15388888888888885
1.0,0.8544444444444443,0.14555555555555566
1.0,0.6622222222222223,0.33777777777777773
1.0,0.6538888888888889,0.34611111111111115
1.0,0.75,0.25
1.0,0.8122222222222222,0.18777777777777782
1.0,0.616111111111111,0.38388888888888895
1.0,0.6344444444444444,0.36555555555555563
1.0,0.7444444444444445,0.25555555555555554
1.0,0.7816666666666666,0.21833333333333338
1.0,0.5694444444444444,0.4305555555555556
1.0,0.6733333333333333,0.32666666666666666
1.0,0.8283333333333333,0.17166666666666675
1.0,0.8461111111111111,0.15388888888888885
1.0,0.7133333333333334,0.2866666666666666
1.0,0.7949999999999999,0.20500000000000007
1.0,0.7555555555555555,0.24444444444444446
