pre,post,diff
1.0,0.8072222222222223,0.19277777777777771
1.0,0.7505555555555555,0.24944444444444447
1.0,0.7266666666666667,0.2733333333333333
1.0,0.8166666666666667,0.18333333333333335
1.0,0.685,0.31499999999999995
1.0,0.8766666666666667,0.1233333333333333
1.0,0.8833333333333333,0.1166666666666667
1.0,0.6316666666666666,0.3683333333333334
1.0,0.7783333333333333,0.22166666666666668
1.0,0.8,0.19999999999999996
1.0,0.8166666666666667,0.18333333333333335
1.0,0.9166666666666666,0.08333333333333337
1.0,0.7122222222222222,0.2877777777777778
1.0,0.8877777777777778,0.11222222222222222
0.9888888888888889,0.8116666666666666,0.17722222222222228
1.0,0.731111111111111,0.26888888888888896
1.0,0.8177777777777778,0.18222222222222217
1.0,0.5916666666666667,0.4083333333333333
1.0,0.7905555555555556,0.20944444444444443
1.0,0.7738888888888888,0.22611111111111115
1.0,0.9277777777777778,0.07222222222222219
