pre,post,diff
1.0,0.655,0.345
0.985,0.8111111111111111,0.17388888888888887
0.9966666666666667,0.681111111111111,0.3155555555555557
0.985,0.75,0.235
0.9327777777777777,0.655,0.2777777777777777
1.0,0.5972222222222222,0.4027777777777778
0.9755555555555555,0.5677777777777777,0.4077777777777778
0.9972222222222222,0.6716666666666666,0.3255555555555556
0.9972222222222222,0.5894444444444444,0.4077777777777778
0.9888888888888889,0.6933333333333334,0.29555555555555557
0.9822222222222222,0.6177777777777779,0.36444444444444435
0.9372222222222222,0.69,0.24722222222222223
0.9877777777777778,0.5772222222222222,0.41055555555555556
0.9716666666666667,0.6494444444444445,0.3222222222222222
0.9988888888888889,0.5672222222222222,0.43166666666666675
0.9994444444444445,0.5472222222222223,0.4522222222222222
1.0,0.6094444444444445,0.39055555555555554
0.9994444444444445,0.6811111111111111,0.31833333333333336
0.9938888888888889,0.6727777777777778,0.3211111111111111
1.0,0.6916666666666667,0.30833333333333335
1.0,0.7427777777777778,0.25722222222222224
