pre,post,diff
1.0,0.7527777777777779,0.24722222222222212
1.0,0.7294444444444443,0.27055555555555566
1.0,0.6166666666666667,0.3833333333333333
1.0,0.7711111111111112,0.2288888888888888
1.0,0.7738888888888888,0.22611111111111115
1.0,0.5933333333333333,0.40666666666666673
1.0,0.7344444444444445,0.26555555555555554
1.0,0.8427777777777778,0.15722222222222215
1.0,0.81,0.18999999999999995
1.0,0.7516666666666667,0.2483333333333333
1.0,0.7455555555555555,0.2544444444444445
1.0,0.7405555555555556,0.25944444444444437
1.0,0.8855555555555555,0.11444444444444446
1.0,0.7316666666666667,0.2683333333333333
1.0,0.6616666666666666,0.3383333333333334
1.0,0.55,0.44999999999999996
1.0,0.741111111111111,0.25888888888888895
1.0,0.8344444444444445,0.16555555555555546
1.0,0.811111111111111,0.188888888888889
1.0,0.6877777777777778,0.3122222222222222
1.0,0.5755555555555556,0.4244444444444444
