precision,recall,f1-score,support,status,source
0.0,0.0,0.0,167.0,on,1
0.0,0.0,0.0,161.5,on,2
0.3474074074074074,0.6666666666666666,0.4567768960753094,220.0,on,3
0.13166666666666665,0.25,0.1724890829694323,201.0,on,4
