precision,recall,f1-score,support,status,source
1.0,1.0,1.0,294.0,off,1
1.0,1.0,1.0,215.0,off,2
1.0,1.0,1.0,260.3333333333333,off,3
1.0,1.0,1.0,230.0,off,4
