precision,recall,f1-score,support,status,source
1.0,1.0,1.0,225.0,off,1
1.0,1.0,1.0,208.0,off,2
1.0,1.0,1.0,256.6666666666667,off,3
1.0,1.0,1.0,272.25,off,4
