precision,recall,f1-score,support,status,source
1.0,1.0,1.0,220.0,off,1
1.0,1.0,1.0,212.5,off,2
0.9842424242424243,0.9819494584837546,0.9830917874396136,206.66666666666666,off,3
1.0,1.0,1.0,212.0,off,4
